LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_NAME,p3,lanes,len,fx,fy,lx,ly,R_link,mx,my,f1,x,y
1830028310,1830473800,1830478900,1,104,정보길,183,1,75.72454006467717,-5.0420337197138,1.706265764310956,-16.56353470563772,-0.21084137418074533,88.50997289446717,239506.98839950707,415493.19571711775,1.2074182697257333e-06,239506.98839950707,415493.19571711775
1860018902,1866300800,1860008901,1,104,한우물로,186,1,187.06050091907736,13.622919436282245,1.768242643098347,173.29679999966174,3.0308999996632338,142.98633575961307,229212.7410402816,412634.38082867913,0.0,229212.7410402816,412634.38082867913
1860044500,1860017702,1860020703,3,104,동서대로,186,3,218.3004551498764,116.32990022253944,165.26088847301435,10.59451201945194,12.258034337020945,127.29942242225316,226970.08350589848,417347.0636729313,79.92590701701978,226970.08350589848,417347.0636729313
1840024500,1830006404,1840333500,1,104,대전천서로,184,1,461.14373927566373,-6.632116916938685,-0.6746483485912904,-1.8821873102278914,3.8860101646278054,21.236353382702713,239630.91596480308,412778.12035508186,85.74799021948357,239630.91596480308,412778.12035508186
1830474217,1830524800,1830525000,1,104,산서로,183,1,371.0192923849581,-0.004712205263786018,-0.08265782875241712,-0.8113426089694258,-25.81064823374618,12.044450580476695,240652.73032869544,408305.2706547979,0.0,240652.73032869544,408305.2706547979
1840000101,1840000111,1840000108,2,106,대둔산로,184,2,279.1927114457495,7.994402838987298,24.421544929384254,-1.407887407549424,4.679958309221547,73.25160101926961,233866.81570629636,408945.07868074375,81.79244719290726,233866.81570629636,408945.07868074375
1860600400,1860004206,1866143400,1,104,대덕대로541번길,186,1,329.62048075624415,-33.21642979851458,1.4405977871501818,-8.939499999396503,38.018099999055266,47.35303141167752,233836.67646489927,420514.3251011066,92.87183722684436,233836.67646489927,420514.3251011066
1870049000,1870019503,1870018804,2,104,중리서로,187,2,183.87949942279957,-13.076600760541623,-71.84535619890084,-7.894206230004784,-54.74629908404313,316.92390951585037,238052.62154283928,419320.5400972741,0.04206609877276918,238052.62154283928,419320.5400972741
1840120502,1840289800,1840006807,2,104,사정공원로,184,2,286.7809669243844,17.733848924253834,58.38282774569234,11.519912167888833,18.448933255218435,72.81572393326644,235423.24103162158,411847.3723527549,57.999443711380245,235423.24103162158,411847.3723527549
1850142000,1850043604,1850043402,2,104,갑천도시고속도로,185,2,80.72826801508957,-44.9655643007427,-46.88213332858868,-11.14715424075257,-11.152164890198037,961.3738412215613,232509.96500503022,418147.72898421925,15.39816781770427,232509.96500503022,418147.72898421925
1830042410,1830401500,1830015708,2,104,동서대로1695번길,183,2,89.017436608494,-0.0011657968570943922,0.16697249107528478,14.870945904607652,15.320614305208437,24.280722619212426,239219.16027295275,417274.370170907,1.2749559400407728e-05,239219.16027295275,417274.370170907
1870015100,1870007001,1870328500,1,104,오정로78번길,187,1,126.20364723314287,7.160104737296933,11.591539019660559,2.2441467564203776,2.2182636311626993,86.65741105139975,236831.74132100953,417364.23186230543,138.0658342096813,236831.74132100953,417364.23186230543
1840022203,1840149500,1840228300,1,104,천근로,184,1,59.425145128890215,52.012788480875315,1.068508068448864,7.4013418100366835,0.02455100300721824,718.1100669329878,236345.59577666427,412449.5091214666,1.2074182697257333e-06,236345.59577666427,412449.5091214666
