정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
DJB8007295,세종시청.교육청.시의회,36.478638,127.28877,2025-10-31,51112,25,대전광역시,대전BIS
DJB8007296,세종시청.교육청.시의회,36.478367,127.288246,2025-10-31,51111,25,대전광역시,대전BIS
DJB8007297,보람동.대평동,36.475502,127.281425,2025-10-31,51110,25,대전광역시,대전BIS
DJB8007298,보람동.대평동,36.475105,127.28091,2025-10-31,51107,25,대전광역시,대전BIS
DJB8007299,세종터미널,36.470848,127.273125,2025-10-31,51121,25,대전광역시,대전BIS
DJB8007300,세종터미널,36.470715,127.27319,2025-10-31,51122,25,대전광역시,대전BIS
DJB8007318,서일고/서일여고,36.295162,127.32565,2025-10-31,35280,25,대전광역시,대전BIS
DJB8007319,서일고/서일여고,36.295513,127.32604,2025-10-31,35290,25,대전광역시,대전BIS
DJB8007320,죽동예미지아파트,36.36988,127.33465,2025-10-31,46360,25,대전광역시,대전BIS
DJB8007321,죽동천년나무아파트,36.37067,127.3367,2025-10-31,46380,25,대전광역시,대전BIS
DJB8007322,충대서문,36.37024,127.34049,2025-10-31,46400,25,대전광역시,대전BIS
DJB8007323,죽동천년나무아파트,36.37074,127.3376,2025-10-31,46390,25,대전광역시,대전BIS
DJB8007324,죽동칸타빌아파트,36.36913,127.33394,2025-10-31,46370,25,대전광역시,대전BIS
DJB8007325,월평역,36.3585,127.36101,2025-10-31,35300,25,대전광역시,대전BIS
DJB8007326,서부소방서,36.309498,127.37171,2025-10-31,34750,25,대전광역시,대전BIS
DJB8007327,홀트아동복지회관,36.312157,127.41382,2025-10-31,23640,25,대전광역시,대전BIS
DJB8007328,목달동/송곡가든,36.268944,127.40438,2025-10-31,23650,25,대전광역시,대전BIS
DJB8007329,목달동/송곡가든,36.26898,127.404816,2025-10-31,23660,25,대전광역시,대전BIS
DJB8007330,성북1통,36.31466,127.28468,2025-10-31,46410,25,대전광역시,대전BIS
DJB8007331,파라디아아파트,36.28492,127.23311,2025-10-31,77560,25,대전광역시,대전BIS
DJB8007332,파라디아아파트,36.284676,127.23322,2025-10-31,77570,25,대전광역시,대전BIS
DJB8007333,동구아름다운복지관,36.26829,127.47178,2025-10-31,14640,25,대전광역시,대전BIS
DJB8007334,동구아름다운복지관,36.26814,127.471855,2025-10-31,14650,25,대전광역시,대전BIS
DJB8007335,태조대왕태실,36.19569,127.45693,2025-10-31,74790,25,대전광역시,대전BIS
DJB8007336,태조대왕태실,36.196735,127.45532,2025-10-31,74800,25,대전광역시,대전BIS
DJB8007337,꽃묘생산단지,36.47412,127.383446,2025-10-31,46420,25,대전광역시,대전BIS
DJB8007338,꽃묘생산단지,36.47402,127.38343,2025-10-31,46430,25,대전광역시,대전BIS
DJB8007339,영무예다음아파트,36.374214,127.30568,2025-10-31,46440,25,대전광역시,대전BIS
DJB8007340,영무예다음아파트,36.3744,127.30516,2025-10-31,46450,25,대전광역시,대전BIS
DJB8007341,세종고속시외버스터미널,36.46861,127.27513,2025-10-31,57015,25,대전광역시,대전BIS
DJB8007342,세종고속시외버스터미널,36.46875,127.27479,2025-10-31,57016,25,대전광역시,대전BIS
DJB8007343,보람동(해들마을),36.47474,127.2805,2025-10-31,51108,25,대전광역시,대전BIS
DJB8007344,보람동(호려울마을),36.475765,127.281784,2025-10-31,51109,25,대전광역시,대전BIS
DJB8007345,세종시청.교육청.시의회,36.47813,127.28786,2025-10-31,51096,25,대전광역시,대전BIS
DJB8007346,세종시청.교육청.시의회,36.478855,127.28898,2025-10-31,51097,25,대전광역시,대전BIS
DJB8007347,"세종우체국(남부서,보람초)",36.4802,127.292755,2025-10-31,51100,25,대전광역시,대전BIS
DJB8007348,"세종우체국(남부서,보람초)",36.480537,127.29297,2025-10-31,51101,25,대전광역시,대전BIS
DJB8007349,소담동(새샘마을),36.482403,127.29748,2025-10-31,51116,25,대전광역시,대전BIS
DJB8007350,소담동(새샘마을),36.482643,127.29739,2025-10-31,51118,25,대전광역시,대전BIS
DJB8007352,"법원,검찰청,경찰청",36.487083,127.3015,2025-10-31,57012,25,대전광역시,대전BIS
DJB8007353,국책연구단지남측,36.49104,127.30402,2025-10-31,76040,25,대전광역시,대전BIS
DJB8007356,노은휴먼시아4단지,36.37788,127.30423,2025-10-31,46460,25,대전광역시,대전BIS
DJB8007357,충남대학교,36.362354,127.34312,2025-10-31,46470,25,대전광역시,대전BIS
DJB8007358,온누리노인요양원,36.28661,127.45135,2025-10-31,14660,25,대전광역시,대전BIS
DJB8007359,온누리노인요양원,36.28656,127.4514,2025-10-31,14670,25,대전광역시,대전BIS
DJB8007360,용수골,36.333828,127.455536,2025-10-31,14680,25,대전광역시,대전BIS
DJB8007361,파라곤아파트,36.32012,127.386345,2025-10-31,23670,25,대전광역시,대전BIS
DJB8007362,월드컵경기장역,36.366688,127.31621,2025-10-31,46480,25,대전광역시,대전BIS
DJB8007363,구봉고등학교,36.294853,127.33025,2025-10-31,35310,25,대전광역시,대전BIS
DJB8007364,구봉고등학교,36.29447,127.3305,2025-10-31,35320,25,대전광역시,대전BIS
DJB8007365,도솔초등학교,36.311695,127.34725,2025-10-31,35330,25,대전광역시,대전BIS
DJB8007366,도솔초등학교,36.312546,127.34948,2025-10-31,35340,25,대전광역시,대전BIS
DJB8007367,옥녀봉네거리,36.33199,127.34881,2025-10-31,35350,25,대전광역시,대전BIS
DJB8007368,옥녀봉네거리,36.332363,127.35096,2025-10-31,35360,25,대전광역시,대전BIS
DJB8007369,동산지하차도,36.34561,127.422134,2025-10-31,14720,25,대전광역시,대전BIS
DJB8007370,동산지하차도,36.345478,127.42164,2025-10-31,14710,25,대전광역시,대전BIS
DJB8007371,홍도치안센터,36.34646,127.42565,2025-10-31,14700,25,대전광역시,대전BIS
DJB8007372,홍도치안센터,36.34656,127.42596,2025-10-31,14690,25,대전광역시,대전BIS
DJB8007373,신성2차아파트,36.26722,127.25843,2025-10-31,77590,25,대전광역시,대전BIS
DJB8007374,신성2차아파트,36.26701,127.25848,2025-10-31,77580,25,대전광역시,대전BIS
DJB8007375,금암동주민센터,36.272633,127.24598,2025-10-31,,25,대전광역시,대전BIS
DJB8007376,우림아파트,36.270382,127.2478,2025-10-31,,25,대전광역시,대전BIS
DJB8007377,유동2리,36.275,127.22941,2025-10-31,,25,대전광역시,대전BIS
DJB8007378,원통골,36.27445,127.23057,2025-10-31,,25,대전광역시,대전BIS
DJB8007379,기성동기점지,36.25454,127.34313,2025-10-31,35370,25,대전광역시,대전BIS
DJB8007380,벌말,36.28175,127.35459,2025-10-31,35380,25,대전광역시,대전BIS
DJB8007381,벌말,36.28185,127.35423,2025-10-31,35390,25,대전광역시,대전BIS
DJB8007382,뒷골,36.25501,127.304,2025-10-31,35400,25,대전광역시,대전BIS
DJB8007383,뒷골,36.255062,127.30389,2025-10-31,35410,25,대전광역시,대전BIS
DJB8007384,원정1통마을회관,36.2579,127.3018,2025-10-31,35420,25,대전광역시,대전BIS
DJB8007385,원정동,36.25703,127.306496,2025-10-31,35430,25,대전광역시,대전BIS
DJB8007386,구만리,36.262432,127.30081,2025-10-31,35440,25,대전광역시,대전BIS
DJB8007387,구만리,36.26258,127.30047,2025-10-31,35450,25,대전광역시,대전BIS
DJB8007388,중리마을,36.26289,127.29583,2025-10-31,35460,25,대전광역시,대전BIS
DJB8007389,중리마을,36.26278,127.29588,2025-10-31,35470,25,대전광역시,대전BIS
DJB8007390,무도리종점,36.25806,127.28742,2025-10-31,35480,25,대전광역시,대전BIS
DJB8001621,모세골,36.28804,127.36048,2025-10-31,34560,25,대전광역시,대전BIS
DJB8001622,목달동,36.271717,127.40086,2025-10-31,22860,25,대전광역시,대전BIS
DJB8001623,목달동,36.27171,127.40101,2025-10-31,22870,25,대전광역시,대전BIS
DJB8001624,목동네거리,36.33376,127.412186,2025-10-31,20410,25,대전광역시,대전BIS
DJB8001625,목동네거리,36.334953,127.4127,2025-10-31,20420,25,대전광역시,대전BIS
DJB8001626,목동네거리,36.335426,127.412254,2025-10-31,20500,25,대전광역시,대전BIS
DJB8001627,목동동대전농협,36.33465,127.40737,2025-10-31,20340,25,대전광역시,대전BIS
DJB8001628,목련아파트,36.349995,127.390335,2025-10-31,32470,25,대전광역시,대전BIS
DJB8001629,목련아파트,36.351124,127.39166,2025-10-31,32530,25,대전광역시,대전BIS
DJB8001630,태평중학교,36.32979,127.3965,2025-10-31,21560,25,대전광역시,대전BIS
DJB8001631,목상동주민센터,36.44869,127.41096,2025-10-31,51740,25,대전광역시,대전BIS
DJB8001632,목상동주민센터,36.44893,127.41211,2025-10-31,51750,25,대전광역시,대전BIS
DJB8001633,석봉네거리,36.44826,127.41989,2025-10-31,52040,25,대전광역시,대전BIS
DJB8001634,석봉네거리,36.448463,127.41994,2025-10-31,51670,25,대전광역시,대전BIS
DJB8001635,목양마을아파트,36.334106,127.407425,2025-10-31,20330,25,대전광역시,대전BIS
DJB8001636,목양마을아파트후문,36.33567,127.403465,2025-10-31,20320,25,대전광역시,대전BIS
DJB8001641,목원대학교,36.329926,127.33825,2025-10-31,33230,25,대전광역시,대전BIS
DJB8001643,옥녀봉네거리,36.330814,127.348114,2025-10-31,34900,25,대전광역시,대전BIS
DJB8001644,옥녀봉네거리,36.33171,127.347984,2025-10-31,46540,25,대전광역시,대전BIS
DJB8001645,목운주택입구,36.32876,127.370575,2025-10-31,30190,25,대전광역시,대전BIS
DJB8001646,목운주택입구,36.32881,127.37041,2025-10-31,30180,25,대전광역시,대전BIS
DJB8001647,으능정이거리,36.32934,127.42811,2025-10-31,20070,25,대전광역시,대전BIS
DJB8001648,목화아파트,36.307755,127.373795,2025-10-31,30060,25,대전광역시,대전BIS
DJB8001649,무궁화아파트,36.363155,127.379234,2025-10-31,32140,25,대전광역시,대전BIS
DJB8001650,한빛탑,36.374237,127.38782,2025-10-31,43260,25,대전광역시,대전BIS
DJB8001651,무지개아파트,36.359123,127.37447,2025-10-31,32900,25,대전광역시,대전BIS
DJB8001652,무지개아파트,36.359646,127.376045,2025-10-31,32930,25,대전광역시,대전BIS
DJB8001653,문성초등학교입구,36.3103,127.390205,2025-10-31,22380,25,대전광역시,대전BIS
DJB8001654,문성초등학교입구,36.310802,127.39131,2025-10-31,22390,25,대전광역시,대전BIS
DJB8001655,문정초등학교,36.35043,127.39529,2025-10-31,31280,25,대전광역시,대전BIS
DJB8001656,문지네거리,36.38891,127.40483,2025-10-31,44050,25,대전광역시,대전BIS
DJB8001657,문지네거리,36.390182,127.40303,2025-10-31,44040,25,대전광역시,대전BIS
DJB8001658,문지네거리,36.390724,127.4051,2025-10-31,44070,25,대전광역시,대전BIS
DJB8001659,문창시장,36.314327,127.43836,2025-10-31,20860,25,대전광역시,대전BIS
DJB8001660,문창시장,36.31454,127.43825,2025-10-31,20850,25,대전광역시,대전BIS
DJB8001661,문화2동,36.307014,127.40628,2025-10-31,22030,25,대전광역시,대전BIS
DJB8001662,문화2동,36.3067,127.40576,2025-10-31,22010,25,대전광역시,대전BIS
DJB8001663,문화동.주공3단지후문,36.310715,127.401436,2025-10-31,21930,25,대전광역시,대전BIS
DJB8001664,문화동주공아파트,36.31006,127.39845,2025-10-31,21880,25,대전광역시,대전BIS
DJB8001665,문화동주공아파트,36.31043,127.39953,2025-10-31,21890,25,대전광역시,대전BIS
DJB8001666,문화육교,36.312916,127.4001,2025-10-31,21900,25,대전광역시,대전BIS
DJB8001667,문화주공삼거리,36.31089,127.40147,2025-10-31,21940,25,대전광역시,대전BIS
DJB8001668,문화초등학교,36.312126,127.39726,2025-10-31,21870,25,대전광역시,대전BIS
DJB8001669,문화초등학교,36.31273,127.398796,2025-10-31,21830,25,대전광역시,대전BIS
DJB8001670,미리내아파트,36.31688,127.45562,2025-10-31,10670,25,대전광역시,대전BIS
DJB8001671,숯골,36.4644,127.46706,2025-10-31,52740,25,대전광역시,대전BIS
DJB8001672,숯골,36.46492,127.46737,2025-10-31,52750,25,대전광역시,대전BIS
DJB8001673,바깥아감,36.35365,127.498795,2025-10-31,13110,25,대전광역시,대전BIS
DJB8001674,바깥아감,36.353897,127.49858,2025-10-31,13100,25,대전광역시,대전BIS
DJB8001675,반석2통,36.3903,127.30674,2025-10-31,43890,25,대전광역시,대전BIS
DJB8001676,반석2통,36.390854,127.30856,2025-10-31,43880,25,대전광역시,대전BIS
DJB8001677,반석역3번출구,36.392006,127.31382,2025-10-31,43950,25,대전광역시,대전BIS
DJB8001680,반석역,36.39146,127.315445,2025-10-31,43980,25,대전광역시,대전BIS
DJB8001681,반석역,36.391644,127.31474,2025-10-31,43970,25,대전광역시,대전BIS
DJB8001682,반지리,36.282787,127.36216,2025-10-31,34620,25,대전광역시,대전BIS
DJB8001683,반지리,36.282818,127.362404,2025-10-31,34630,25,대전광역시,대전BIS
DJB8001684,밤갈미,36.242565,127.34575,2025-10-31,34100,25,대전광역시,대전BIS
DJB8001685,밤갈미,36.24263,127.34593,2025-10-31,33810,25,대전광역시,대전BIS
DJB8001686,방동1통,36.27322,127.274216,2025-10-31,40950,25,대전광역시,대전BIS
DJB8001687,방동1통,36.27324,127.2741,2025-10-31,40940,25,대전광역시,대전BIS
DJB8001688,방동1통,36.27028,127.27361,2025-10-31,40920,25,대전광역시,대전BIS
DJB8001689,방동1통,36.270863,127.27326,2025-10-31,40930,25,대전광역시,대전BIS
DJB8001690,방동3통,36.271362,127.291214,2025-10-31,41060,25,대전광역시,대전BIS
DJB8001691,방동4통,36.279743,127.29987,2025-10-31,41080,25,대전광역시,대전BIS
DJB8001692,방동4통,36.28068,127.30134,2025-10-31,41090,25,대전광역시,대전BIS
DJB8001693,방동5통,36.28906,127.305176,2025-10-31,41110,25,대전광역시,대전BIS
DJB8001694,방동5통,36.28904,127.305046,2025-10-31,41100,25,대전광역시,대전BIS
DJB8002818,판암근린공원,36.318115,127.45234,2025-10-31,10660,25,대전광역시,대전BIS
DJB8002819,판암2동주민센터,36.3198,127.45705,2025-10-31,10700,25,대전광역시,대전BIS
DJB8002820,판암동성당,36.319996,127.461815,2025-10-31,10790,25,대전광역시,대전BIS
DJB8002821,판암동성당,36.31991,127.46227,2025-10-31,10810,25,대전광역시,대전BIS
DJB8002822,판암역네거리,36.317104,127.455795,2025-10-31,10680,25,대전광역시,대전BIS
DJB8002823,판암역,36.316902,127.459305,2025-10-31,10740,25,대전광역시,대전BIS
DJB8002824,판암역,36.31727,127.45966,2025-10-31,10760,25,대전광역시,대전BIS
DJB8002825,판암주공4단지,36.32119,127.45874,2025-10-31,10720,25,대전광역시,대전BIS
DJB8002826,판암주공5단지,36.32224,127.45975,2025-10-31,10750,25,대전광역시,대전BIS
DJB8002828,판암네거리,36.318077,127.461815,2025-10-31,10800,25,대전광역시,대전BIS
DJB8002829,판암네거리,36.31825,127.46168,2025-10-31,10780,25,대전광역시,대전BIS
DJB8002830,판암IC,36.318832,127.468475,2025-10-31,10830,25,대전광역시,대전BIS
DJB8002831,배재대학교,36.322803,127.37046,2025-10-31,30430,25,대전광역시,대전BIS
DJB8002832,은어송초등학교,36.301514,127.45674,2025-10-31,10410,25,대전광역시,대전BIS
DJB8002833,은어송초등학교,36.30094,127.45711,2025-10-31,10400,25,대전광역시,대전BIS
DJB8002834,평촌1통마을회관,36.239246,127.31823,2025-10-31,33940,25,대전광역시,대전BIS
DJB8002835,평촌1통마을회관,36.23916,127.31829,2025-10-31,33950,25,대전광역시,대전BIS
DJB8002837,평촌2통아래뜸,36.238014,127.3125,2025-10-31,33860,25,대전광역시,대전BIS
DJB8002838,평촌2통마을회관,36.239536,127.315384,2025-10-31,33880,25,대전광역시,대전BIS
DJB8002839,평촌동,36.435513,127.42549,2025-10-31,52320,25,대전광역시,대전BIS
DJB8002840,평촌동,36.435814,127.42541,2025-10-31,52310,25,대전광역시,대전BIS
DJB8002841,평촌동,36.431816,127.43381,2025-10-31,53060,25,대전광역시,대전BIS
DJB8002842,평촌동종점,36.2366,127.30757,2025-10-31,34240,25,대전광역시,대전BIS
DJB8002843,평화아파트,36.354103,127.450836,2025-10-31,11620,25,대전광역시,대전BIS
DJB8002844,푸른뫼아파트,36.328323,127.39927,2025-10-31,21630,25,대전광역시,대전BIS
DJB8002845,푸른뫼아파트,36.32847,127.39888,2025-10-31,21620,25,대전광역시,대전BIS
DJB8002846,푸른아파트,36.34273,127.37121,2025-10-31,31890,25,대전광역시,대전BIS
DJB8002847,금강엑슬루타워,36.449306,127.42087,2025-10-31,51660,25,대전광역시,대전BIS
DJB8002848,금강엑슬루타워,36.449566,127.42093,2025-10-31,51680,25,대전광역시,대전BIS
DJB8002849,하기중학교,36.385853,127.321304,2025-10-31,43600,25,대전광역시,대전BIS
DJB8002850,하나로아파트,36.35995,127.36659,2025-10-31,32790,25,대전광역시,대전BIS
DJB8002851,SK브로드밴드,36.351147,127.38076,2025-10-31,32220,25,대전광역시,대전BIS
DJB8002852,하소2통,36.21922,127.44099,2025-10-31,14040,25,대전광역시,대전BIS
DJB8002853,하소2통,36.2197,127.44092,2025-10-31,14030,25,대전광역시,대전BIS
DJB8002854,하소1통,36.223465,127.442986,2025-10-31,14060,25,대전광역시,대전BIS
DJB8002855,하소1통,36.223667,127.4429,2025-10-31,14050,25,대전광역시,대전BIS
DJB8002856,대전제2시립노인병원,36.21287,127.43957,2025-10-31,14020,25,대전광역시,대전BIS
DJB8002857,대전제2시립노인병원,36.212765,127.43957,2025-10-31,14260,25,대전광역시,대전BIS
DJB8002858,하소룡골,36.242985,127.46105,2025-10-31,13830,25,대전광역시,대전BIS
DJB8002859,하소룡골,36.24285,127.46102,2025-10-31,14330,25,대전광역시,대전BIS
DJB8002860,오정동,36.354225,127.41728,2025-10-31,50260,25,대전광역시,대전BIS
DJB8002863,학하동,36.33738,127.314766,2025-10-31,40480,25,대전광역시,대전BIS
DJB8002864,학하동,36.337673,127.31496,2025-10-31,40470,25,대전광역시,대전BIS
DJB8002867,학하초등학교,36.33476,127.312645,2025-10-31,40450,25,대전광역시,대전BIS
